header,summary,content,url,datetime
"15일, 거래소 외국인 순매수상위에 전기,전자 업종 6종목",,"외국인 투자자는 15일 거래소에서 삼성전자, 한화에어로스페이스, 두산에너빌리티 등을 중점적으로 사들인 것으로 나타났다.외국인 투자자의 순매수 상위 20개 종목은 삼성전자, 한화에어로스페이스, 두산에너빌리티, 풍산, 카카오, HD현대일렉트릭, 이수페타시스, 삼성중공업, 현대로템, 한화솔루션등이다.이중에 전기,전자 업종에 속한 종목이 6개 포함되어 있다.삼성전자, 한화에어로스페이스, 두산에너빌리티 등은 전일 대비 주가가 상승했고, 카카오, 달바글로벌 등은 주가가 하락했다.[07월15일]거래소 외국인 순매수 상위 종목한경로보뉴스이 기사는 한국경제신문과 금융 AI 전문기업 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 실시간으로 작성된 것입니다.",https://www.hankyung.com/article/202507150335L,2025.07.15 18:35
[사설] 이이제이(以夷制夷)로 가전영토 확장 나선 LG전자,,"LG전자가 중국의 중견 가전회사인 스카이워스와 함께 60만원대 9㎏짜리 드럼세탁기를 생산해 다음달부터 유럽 전역에서 판매하기로 했다. 다른 중국 기업인 오쿠마와는 400L급 2도어 냉장고를 개발해 비슷한 가격에 내놓는다. 프리미엄 이미지가 강한 LG 가전이 메이디, 하이얼 등 중국 기업 제품이 휩쓰는 세계 중저가 가전 시장을 잡기 위해 중국 현지 기업을 활용하기로 한 것이다. 호랑이를 잡기 위해 호랑이굴로 뛰어든, 일종의 ‘이이제이’ 전략이라고 할 만하다.LG가 설계, 디자인, 제품 개발을 주도하되 중국 제휴처도 참여시키는 합작 개발 방식(JDM)이라고 한다. 제조원가가 낮은 중국 업체가 제품을 생산하지만, LG 브랜드로 출시하고 애프터서비스(AS)도 LG가 맡는다. 브랜드 파워와 AS 신뢰도를 감안할 때 중국과 충분히 경쟁할 만하다는 게 LG 판단이다. 앞으로 에어컨, 건조기 등으로 제품을 확대하고 판매 지역도 중국과 동남아시아, 남미 등으로 넓힐 계획이다.LG가 글로벌 보급형 가전 시장을 공략하기 위해 중국 현지 제휴처를 동원한 것은 사실 불가피한 선택이다. 중저가 시장을 장악하며 덩치를 키운 중국 업체들이 LG와 삼성이 쥐고 있는 프리미엄 시장에 도전장을 내밀고 있기 때문이다. 프리미엄 시장을 지키기 위해서라도 파이가 큰 대중형 시장을 방치할 수 없는 상황이다.중국 최대 가전기업 메이디의 지난해 영업이익은 8조9000억원으로 LG전자 생활가전·TV 부문의 4배 수준이다. 싼 가격에 품질도 괜찮은 제품을 앞세워 중국 본토는 물론 세계 시장에서 승승장구하고 있다. ‘가성비 전략’으로 영토를 확장한 뒤 하이엔드 시장까지 접수한 한국의 성공 방정식을 중국 기업들이 따라가고 있다. 어떻게든 큰 시장에서 밀려나서는 안 되는 이유다.최근 세계 최대인 중국 시장 재공략을 발표한 현대자동차·기아와 마찬가지로 ‘중국 가전 천하’ 허물기에 나선 LG 가전을 응원한다.",https://www.hankyung.com/article/2025071501401,2025.07.15 17:31
,,,https://magazine.hankyung.com/business/article/202507174828b,
"코스피, 3200선 회복 후 차익실현 매물에 하락 마감…코스닥은 상승","장중 심리적 저항선 3200선 돌파…연고점 재경신
주도 업종서 차익 실현 매물 출회
원전·전력기기·방산株 약세 마감
반도체·2차전지·재생에너지株 강세","사진=뉴스1

                코스피지수가 11일 장중 3200선을 회복하며 연고점을 경신했으나 차익실현 매물에 하락 마감했다. 3년10개월 만에 심리적 저항선인 3200선을 돌파했으나 그간 시장을 주도한 방산·원전 업종 등을 중심으로 차익 실현 압력이 확대되며 상승분을 반납했다.이날 코스피지수는 전날보다 7.46포인트(0.23%) 내린 3175.77로 장을 마쳤다. 지수는 이날 0.1% 오름세로 출발 후 빠르게 상승폭을 확대해 3216.69까지 올라 연고점을 재차 경신했다. 코스피지수가 3200선을 넘어선 건 종가 기준으로 2021년 9월6일(3203.33) 이후 3년10개월 만이다. 하지만 얼마 못 가 상승분을 점차 반납하다 보합권에서 등락을 이어갔고, 오후 2시7분께를 기점으로 하락세를 굳혔다. 이로써 4거래일 연속 이어졌던 상승세가 끝났다.유가증권시장에서 외국인과 기관이 각각 1267억원과 664억원어치를 팔아치웠다. 반면 개인만 1466억원어치를 사들였다. 연기금은 이날 33억원어치를 담아 3거래일 연속 순매수 기조를 유지했다. 이날 새벽 미국 증시를 비롯해 아시아 주요 증시가 상승세로 마쳤다. 간밤 다우존스30산업지수는 0.43% 올랐고 스탠더드앤드푸어스(S&P)500지수와 나스닥종합지수는 각각 0.27%와 0.09% 상승해 사상 최고치를 경신했다. 홍콩 항셍지수는 1.72% 올랐고 중국 상하이종합지수와 대만 가권지수도 각각 0.54%와 0.25% 상승했다. 코스피지수가 하락 마감한 건 차익 실현 압력이 커졌기 때문으로 분석된다.이경민 대신증권 연구원은 ""코스피지수는 장중 3200선을 터치한 뒤 저항에 부딪히며 상승폭을 반납했다""고 말했다.코스피 시가총액 상위 종목 중 HD현대중공업(-3.12%) 네이버(-2.5%) 삼성바이오로직스(-2.13%) SK하이닉스(-0.84%) 등이 내렸고 LG에너지솔루션(1.1%) 기아(0.7%) KB금융(0.43%) 등이 올랐다. 이날 LS일렉트릭(-4.5%) 두산에너빌리티(-4.12%) 비에이치아이(-3.77%) 등 원전·전력설비주와 한화에어로스페이스(-5.51%) 한화시스템(-3.56%) LIG넥스원(-3.55%) 등 방산주가 급락했다. 순환매 장세가 나타난 가운데 그동안 시장을 주도한 업종에서 차익 실현 매물이 풀렸다는 게 증권업계 분석이다.반면 삼성전자(2.62%)를 비롯해 한솔케미칼(5.59%)과 원익IPS(4.8%) 등 반도체주는 강세로 마감했다. 엔비디아 시총이 4조달러를 처음 넘어선 가운데 세계 최대 위탁생산(파운드리) 업체인 대만 TSMC의 올 4~6월 매출이 사상 최대치를 경신하면서 투자심리를 개선한 것으로 풀이된다.또 재생에너지 100%(RE100) 산업단지 조성이 본격 추진된다는 소식에 OCI홀딩스(11.9%)를 비롯해 그린케미칼(3.41%) HD현대에너지솔루션(2.99%) 한화솔루션(2.02%) 씨에스윈드(2.0%) 등 재생에너지주가 강세로 마감했다.엘앤에프(11.32%)를 비롯해 포스코퓨처엠(7.34%)과 삼성SDI(5.34%) 등 2차전지주가 급등했다. 간밤 테슬라가 로보택시 지역 확장과 인공지능(AI) 서비스 탑재 기대감에 반등하면서 국내 2차전지주에도 훈풍이 분 것으로 보인다.코스닥지수는 전날보다 2.77포인트(0.35%) 오른 800.47로 거래를 마쳐 5거래일 연속 상승세를 보였다. 종가 기준으로 지난달 24일(800.93) 이후 13거래일 만에 800선을 회복했다. 코스닥시장에서는 외국인과 기관이 각각 563억원과 96억원어치를 사들인 반면 개인이 638억원어치를 팔아치웠다.코스닥 시총 상위 종목 중 에코프로(4.19%) 에코프로비엠(3.65%) HLB(1.19%) 리노공업(0.9%) 등이 오른 반면 리가켐바이오(-3.6%) 펩트론(-2.64%) 알테오젠(-2.23%) 삼천당제약(-1.83%) 휴젤(-1.7%) 레인보우로보틱스(-0.55%) 등이 내렸다.이날 서울 외환시장에서 원·달러 환율은 전장 대비 5.4원 오른 1375.4원으로 주간 거래를 마쳤다. 고정삼 한경닷컴 기자 jsk@hankyung.com",https://www.hankyung.com/article/2025071129386,2025.07.11 16:04
"이자 부담은 최소로, 투자 효율은 최대로! 신용대출 3%대 활용법",,"전송종목 : KG에코솔루션, 아톤, 제로투세븐, 싸이맥스, 애경케미칼




 

최근 주식 투자자들 사이에서 주식대출(미수/신용융자 등)의 고금리에 대한 부담이 커지고 있다.특히 저금리를 적용 받고 싶어도, 기존 대출을 상환하고 다시 주식을 매수해야 하는 번거로운 절차와 자금 조달의 어려움이 발목을 잡고 있다.이런 현실적인 문제를 해결하고자, 무빙스탁이 ‘증권사 신용, 대환자금대출’ 서비스를 전격 출시했다.이 상품은 주식을 매도하지 않고도, 기존의 고금리의 주식대출(미수/신용융자 등)의 3%대의 혁신적인 저금리 증권사로 전환할 수 있도록 상환자금을 제공하는 것이 핵심이다.무빙스탁 관계자는 “현재 증권사 이벤트 금리는 연 3%대 수준으로, 기존 9~10%대 고금리를 적용받는 투자자라면 절감 효과가 상당하다”며, 금리를 5%만 낮추면 “1억원 신용대출 기준으로 연간 약 500만원, 3억원이라면 1,500만원까지도 절약할 수 있다”고 밝혔다.더 놀라운 점은, 현재는 이벤트 기간으로 대환자금대출 신청시 발생하는 이자 비용까지 ‘0원’이라는 사실이다. 대환자금에 대해서 하루의 대출이자도 부담하지 않고 기존 고금리 대출을 저금리로 전환할 수 있어, 고금리 부담에 시달리던 투자자들에게 큰 호응을 얻을 전망이다.이 서비스는 부동산 시장에서 흔히 이용되던 대환대출 개념을 증권시장에 도입한 혁신적인 시도로, 주식 투자자들의 자금 운용에 새로운 대안을 제시할 것으로 기대된다.무빙스탁 ‘증권사 신용, 대환자금대출’의 비용 무료 이벤트는 이벤트 기간 동안 한정적으로 제공되는 만큼, 신용융자를 이용 중인 투자자라면 지금 바로 확인해볼 필요가 있다.★ 장마감 시간이 가까워질수록 문의가 많아 상담이 지연될 수 있습니다.★ 7월 문의하신 고객들이 많이 보유하신 종목으로는 삼성전자, POSCO홀딩스, 셀트리온, 포스코퓨처엠, 에코프로비엠, NAVER, 에코프로, 삼성SDI, LG화학, SK하이닉스, 두산에너빌리티, 카카오, SK이노베이션, LG에너지솔루션, 엘앤에프, 삼천당제약, 현대차, 알테오젠, HPSP, LG전자 등이 있습니다.★ 안내사항과도한 빚은 당신에게 큰 불행을 안겨줄 수 있습니다. 대출 시 신용등급 하락으로 다른 금융거래가 제약받을 수 있습니다. 중개수수료를 요구하거나 받는 것은 불법입니다.상호명: ㈜단비대부 2021-서울영등포-2102(대부업) | TEL: 1544-4886 | 대출금리: 연 20%이내(연체금리는 약정금리+3%p이내, 최대 연 20%이내) | 단, 2021. 7. 7.부터 신규체결, 갱신, 연장되는 계약에 한함 | 채무의 조기상환 조건 및 부대비용 없음. (단, 신용조회비용 및 담보권설정비용 있음), 이자 외 별도로 중개수수료를 요구하거나 수취하는 것은 불법입니다. | 대표이사: 박동원 | 사업자등록번호: 274-86-00231 | 등록기관명칭: 서울 영등포구청(담당부서: 일자리경제과, 02-2670-3420) | 소재지 : 서울 영등포구 여의대방로67길 11, 5층 517호 | 개인정보관리자메일: help@danbifund.co.kr무료상담",https://www.hankyung.com/article/202507173387a,2025.07.17 13:28
합리적 투자 필수! 증권사 신용대출 3%대 전환으로 이자 절감,,"전송종목 : 신세계 I&C, KG이니시스, 이지홀딩스, 서희건설, 유니셈최근 주식 투자자들 사이에서 주식대출(미수/신용융자 등)의 고금리에 대한 부담이 커지고 있다.특히 저금리를 적용 받고 싶어도, 기존 대출을 상환하고 다시 주식을 매수해야 하는 번거로운 절차와 자금 조달의 어려움이 발목을 잡고 있다.이런 현실적인 문제를 해결하고자, 무빙스탁이 ‘증권사 신용, 대환자금대출’ 서비스를 전격 출시했다.이 상품은 주식을 매도하지 않고도, 기존의 고금리의 주식대출(미수/신용융자 등)의 3%대의 혁신적인 저금리 증권사로 전환할 수 있도록 상환자금을 제공하는 것이 핵심이다.무빙스탁 관계자는 “현재 증권사 이벤트 금리는 연 3%대 수준으로, 기존 9~10%대 고금리를 적용받는 투자자라면 절감 효과가 상당하다”며, 금리를 5%만 낮추면 “1억원 신용대출 기준으로 연간 약 500만원, 3억원이라면 1,500만원까지도 절약할 수 있다”고 밝혔다.더 놀라운 점은, 현재는 이벤트 기간으로 대환자금대출 신청시 발생하는 이자 비용까지 ‘0원’이라는 사실이다. 대환자금에 대해서 하루의 대출이자도 부담하지 않고 기존 고금리 대출을 저금리로 전환할 수 있어, 고금리 부담에 시달리던 투자자들에게 큰 호응을 얻을 전망이다.이 서비스는 부동산 시장에서 흔히 이용되던 대환대출 개념을 증권시장에 도입한 혁신적인 시도로, 주식 투자자들의 자금 운용에 새로운 대안을 제시할 것으로 기대된다.무빙스탁 ‘증권사 신용, 대환자금대출’의 비용 무료 이벤트는 이벤트 기간 동안 한정적으로 제공되는 만큼, 신용융자를 이용 중인 투자자라면 지금 바로 확인해볼 필요가 있다.★ 장마감 시간이 가까워질수록 문의가 많아 상담이 지연될 수 있습니다.★ 7월 문의하신 고객들이 많이 보유하신 종목으로는 삼성전자, POSCO홀딩스, 셀트리온, 포스코퓨처엠, 에코프로비엠, NAVER, 에코프로, 삼성SDI, LG화학, SK하이닉스, 두산에너빌리티, 카카오, SK이노베이션, LG에너지솔루션, 엘앤에프, 삼천당제약, 현대차, 알테오젠, HPSP, LG전자 등이 있습니다.★ 안내사항과도한 빚은 당신에게 큰 불행을 안겨줄 수 있습니다. 대출 시 신용등급 하락으로 다른 금융거래가 제약받을 수 있습니다. 중개수수료를 요구하거나 받는 것은 불법입니다.상호명: ㈜단비대부 2021-서울영등포-2102(대부업) | TEL: 1544-4886 | 대출금리: 연 20%이내(연체금리는 약정금리+3%p이내, 최대 연 20%이내) | 단, 2021. 7. 7.부터 신규체결, 갱신, 연장되는 계약에 한함 | 채무의 조기상환 조건 및 부대비용 없음. (단, 신용조회비용 및 담보권설정비용 있음), 이자 외 별도로 중개수수료를 요구하거나 수취하는 것은 불법입니다. | 대표이사: 박동원 | 사업자등록번호: 274-86-00231 | 등록기관명칭: 서울 영등포구청(담당부서: 일자리경제과, 02-2670-3420) | 소재지 : 서울 영등포구 여의대방로67길 11, 5층 517호 | 개인정보관리자메일: help@danbifund.co.kr무료상담",https://www.hankyung.com/article/202507111598a,2025.07.11 13:28
"삼성, 집중호우 수해 복구에 30억원 성금 기부",,"삼성은 전국 각지에서 발생한 집중호우로 큰 피해를 입은 주민들을 위로하고 신속한 피해 복구를 지원하기 위해 성금 30억원을 기부했다고 21일 밝혔다. 사진은 전자서비스 특별 점검 서비스를 실시하는 모습. / 사진=삼성전자 제공

                삼성은 전국 각지에서 발생한 폭우로 피해를 입은 주민들을 위해 30억원을 지원하기로 결정했다고 21일 밝혔다.삼성에 따르면 이번 성금 기부에는 삼성전자와 삼성디스플레이, 삼성SDI, 삼성전기, 삼성SDS, 삼성생명, 삼성화재, 삼성물산 등 8개 관계사가 참여했다.삼성은 30억원뿐만 아니라, 임시 대피소에서 생활하는 이재민을 위해 생필품 등으로 구성된 긴급구호키트 1000개, 거주용 천막 300개도 제공하기로 했다.삼성전자서비스는 지난 18일부터 수해 복구 특별서비스팀을 파견해 가전제품과 휴대폰 무상 점검 서비스를 제공하고 있다. 침수 피해가 집중된 지역에는 서비스 엔지니어들이 피해 가구를 직접 방문하는 중이다.삼성카드는 금융 지원에 나섰다. 집중호우 피해 고객들이 올해 7∼9월에 이용한 신용카드 결제 대금 청구를 최장 6개월까지 유예하고, 결제 예정 금액을 무이자로 6개월까지 분할 납부할 수 있도록 지원한다는 계획이다. 또 피해 고객들의 카드대출 이자를 최대 30%까지 감면하고, 9월 내에 만기가 도래하는 장기카드대출은 만기를 연장해주기로 했다.삼성은 앞서 올해 초 경북·경남·울산 산불 당시에도 구호 성금 30억원과 10억원 상당 가전제품을 기부하고 긴급구호키트 제공, 침수 가전 무상 점검 지원 등에 나선 바 있다.홍민성 한경닷컴 기자 mshong@hankyung.com",https://www.hankyung.com/article/2025072123637,2025.07.21 16:46
이자 부담 최소화! 증권사 신용대출 3%대로 바꾸는 절호의 기회,,"전송종목 : 삼성SDI, 대한유화, 미래에셋증권, GS리테일, 오뚜기최근 주식 투자자들 사이에서 주식대출(미수/신용융자 등)의 고금리에 대한 부담이 커지고 있다.특히 저금리를 적용 받고 싶어도, 기존 대출을 상환하고 다시 주식을 매수해야 하는 번거로운 절차와 자금 조달의 어려움이 발목을 잡고 있다.이런 현실적인 문제를 해결하고자, 무빙스탁이 ‘증권사 신용, 대환자금대출’ 서비스를 전격 출시했다.이 상품은 주식을 매도하지 않고도, 기존의 고금리의 주식대출(미수/신용융자 등)의 3%대의 혁신적인 저금리 증권사로 전환할 수 있도록 상환자금을 제공하는 것이 핵심이다.무빙스탁 관계자는 “현재 증권사 이벤트 금리는 연 3%대 수준으로, 기존 9~10%대 고금리를 적용받는 투자자라면 절감 효과가 상당하다”며, 금리를 5%만 낮추면 “1억원 신용대출 기준으로 연간 약 500만원, 3억원이라면 1,500만원까지도 절약할 수 있다”고 밝혔다.더 놀라운 점은, 현재는 이벤트 기간으로 대환자금대출 신청시 발생하는 이자 비용까지 ‘0원’이라는 사실이다. 대환자금에 대해서 하루의 대출이자도 부담하지 않고 기존 고금리 대출을 저금리로 전환할 수 있어, 고금리 부담에 시달리던 투자자들에게 큰 호응을 얻을 전망이다.이 서비스는 부동산 시장에서 흔히 이용되던 대환대출 개념을 증권시장에 도입한 혁신적인 시도로, 주식 투자자들의 자금 운용에 새로운 대안을 제시할 것으로 기대된다.무빙스탁 ‘증권사 신용, 대환자금대출’의 비용 무료 이벤트는 이벤트 기간 동안 한정적으로 제공되는 만큼, 신용융자를 이용 중인 투자자라면 지금 바로 확인해볼 필요가 있다.★ 장마감 시간이 가까워질수록 문의가 많아 상담이 지연될 수 있습니다.★ 7월 문의하신 고객들이 많이 보유하신 종목으로는 삼성전자, POSCO홀딩스, 셀트리온, 포스코퓨처엠, 에코프로비엠, NAVER, 에코프로, 삼성SDI, LG화학, SK하이닉스, 두산에너빌리티, 카카오, SK이노베이션, LG에너지솔루션, 엘앤에프, 삼천당제약, 현대차, 알테오젠, HPSP, LG전자 등이 있습니다.★ 안내사항과도한 빚은 당신에게 큰 불행을 안겨줄 수 있습니다. 대출 시 신용등급 하락으로 다른 금융거래가 제약받을 수 있습니다. 중개수수료를 요구하거나 받는 것은 불법입니다.상호명: ㈜단비대부 2021-서울영등포-2102(대부업) | TEL: 1544-4886 | 대출금리: 연 20%이내(연체금리는 약정금리+3%p이내, 최대 연 20%이내) | 단, 2021. 7. 7.부터 신규체결, 갱신, 연장되는 계약에 한함 | 채무의 조기상환 조건 및 부대비용 없음. (단, 신용조회비용 및 담보권설정비용 있음), 이자 외 별도로 중개수수료를 요구하거나 수취하는 것은 불법입니다. | 대표이사: 박동원 | 사업자등록번호: 274-86-00231 | 등록기관명칭: 서울 영등포구청(담당부서: 일자리경제과, 02-2670-3420) | 소재지 : 서울 영등포구 여의대방로67길 11, 5층 517호 | 개인정보관리자메일: help@danbifund.co.kr무료상담",https://www.hankyung.com/article/202507210589a,2025.07.21 08:43
[부고] 전상백 前 한국종합건축사사무소 회장 별세 外,,"▶전상백 前 한국종합건축사사무소 회장 별세, 전현숙 前 서울YWCA 사무총장·전병우 성균관대 전자전기공학부 교수·전병규 한국종합건축사사무소 본부장·전경아씨 부친상=17일 삼성서울병원, 발인 21일 오전 6시45분 02-3410-6917▶김명숙씨 별세, 이재환씨 부인상, 류부영씨 모친상, 이동주 前 더불어민주당 국회의원 장모상=19일 인천의료원, 발인 21일 오전 10시30분 032-580-6671",https://www.hankyung.com/article/2025072000971,2025.07.20 17:34
"""젠슨 황, 워싱턴에서 팀쿡과 머스크 영향력 제쳐""","""美정부와 中시장 능숙하게 넘나들며 정치수완 행사""
팀 쿡은 트럼프 1기때 파워 사라지고 머스크는 결별","사진=REUTERS

                트럼프 2기 행정부에서 최고의 영향력을 가진 기업인으로 엔비디아의 최고경영자(CEO) 젠슨 황이 부상하고 있다. AI혁명을 주도하는 혁신적 기업가 이미지에 미국과 중국의 무역 전쟁 사이에서 정치적 수완까지 갖춘 것으로 평가받고 있다.22일(현지시간) CNBC에 따르면, 젠슨 황 엔비디아 CEO가 트럼프 1기때 애플의 CEO 팀 쿡과 트럼프 2기 초반 일론 머스크의 영향력도 넘어서고 있다.트럼프 1기 행정부에서 중국과 무역 전쟁이 벌어졌을 때 애플의 팀 쿡은 중국에서 생산해 미국에 들여오는 아이폰에 대한 관세를 피했다. 이 당시 팀 쿡은 중국산 아이폰에 관세를 부과하면 중국산이 아닌 삼성전자의 스마트폰이 미국에서 유리해진다고 트럼프를 설득해 성공한 것으로 알려졌다. 이 결과 쿡은 베이징에 파견된 미국 기업 특사라는 명성도 얻었다. 그러나 애플은 트럼프 2기에서는 미국의 가장 가치있는 기업이라는 지위도 엔비디아에 내줬다. 정치적 영향력에서도 젠슨 황의 카리스마있는 리더십이 쿡을 앞지르고 있다고 기술 전문가들은 평가하고 있다. 웨드부시증권의 댄 아이브스는 ”황 회장은 AI 혁명에서의 성공으로 세계적 인물이 되었고 정치적으로도 새로운 역할을 맡았다”고 말했다. 아이브스는 “AI 혁명을 촉진하는 유일한 칩을 갖고 있는 황회장이 정치적 상황을 헤쳐 나가기 아주 유리한 입장”이라고 말했다. 젠슨 황은 지난 주 베이징을 방문했을 때 중국용 AI칩인 H20 칩의 중국 판매를 곧 재개한다고 발표했다. 지난 4월 트럼프 정부는 H20칩의 대중 수출을 금지하자 황CEO는 공개적으로 로비를 해왔다. 황은 중국 방문 직전에도 워싱턴 D.C.에서 트럼프 대통령을 만났다. 아이브스는 H20 칩의 수출 재개는 ”엔비디아와 젠슨 황에게 역사적 승리”라며 “트럼프 정부내에서 황의 정치적 영향력이 점점 커지고 있음을 보여준다”고 말했다. 젠슨 황은 올해 트럼프 대통령을 여러 차례 만났으며, 5월에는 중동 순방에도 동행했다. 이를 통해 아랍 에미리트에 엔비디아의 첨단 AI칩 수십만 개를 공급하는 대규모 AI 계약도 체결했다. 중동 방문 후 황은 미국의 대중 반도체 수출 규제가 ‘실패’이며 미국의 기술 리더십을 침식해 중국 기업에 이익이 될 것이라고 주장해왔다. DGA-올브라이트 스톤브리지 그룹의 기술 정책 책임자인 폴 트리올로는 CNBC와의 인터뷰에서 황의 주장이 백악관 AI 및 암호화폐 책임자인 데이비드 삭스의 생각과 일치한다고 언급했다. 그는 ″삭스와 황은 둘 다 미국 기술의 중국 수출을 제한하면 중국 기업이 자국내 대체품을 쓰게 될 것이라고 주장해왔다”고 말했다. 트럼프가 11월 두 번째 대선에서 승리하고 취임했을 때만 해도 중국에 최대 규모의 공장을 가동하는 테슬라의 일론 머스크가 미국과 중국을 연결하는 다리 역할을 할 것으로 예상해왔다. 그러나 머스크는 6월 이후 트럼프와 공개적으로 결별했다. 애플의 쿡도 트럼프 2기에는 트럼프 행정부와 소원해졌다. 애플이 2월에 미국내에 5,000억달러를 투자한다고 발표했음에도 트럼프는 미국내에서 아이폰을 생산하지 않으면 관세를 부과할 수 있다는 운을 뗐다. 트럼프 대통령의 무역 정책 고문인 피터 나바로도 쿡이 중국에서 아이폰의 생산 시설을 이전하는 속도가 느리다고 비판했다. 트리올로는 “황이 미국 정부와 중국 시장을 상당히 능숙하게 넘나들고” ”트럼프 대통령도 그의 열렬한 팬인 듯”하지만, 트럼프정부가 반도체 수출 제한에 어디까지 선을 그을지는 아직 불분명하다고 지적했다. 로듐 그룹의 이사인 레바 구존도 ″현재 엔비디아는 칩 수출 통제의 주요 타깃에서 주요 영향력 행사자로 변모했지만 이 상황이 얼마나 지속될 지가 관건”이라고 말했다. 미국은 현재 반도체에 대한 관세 부과를 목표로 반도체 전반에 대한 조사를 진행중이다. 이는 트럼프 행정부의 목표와 엔비디아의 사업이 다시 한번 상충되는 결과를 초래한다. 엔비디아의 주요 공급자인 TSMC 등은 미국내 생산 시설을 확충하고 있지만 대부분은 여전히 미국 바깥에 있다. 김정아 객원기자 kja@hankyung.com",https://www.hankyung.com/article/202507225441i,2025.07.22 20:47
"외국인, 두 달 연속 ‘국장 순매수’…투자심리 반등 조짐",,"증권투자자금 50억 달러 넘게 유입…정책 기대감·중동 리스크 완화 영향외국인이 두 달 연속으로 국내 증시에 자금을 투입하며 투자심리가 되살아나는 분위기다. 한국은행에 따르면, 6월 외국인의 국내 증권투자자금은 총 50억 8천만 달러 순유입되었으며, 이 중 주식은 22억 7천만 달러로 전달 14억 5천만 달러 대비 크게 증가했다.이번 외국인 자금 유입의 배경으로는 ▲새 정부 출범에 따른 정책 기대감 ▲중동 지역 지정학적 불확실성 완화 ▲환율 안정화 등이 꼽힌다. 특히 외국인 투자자들이 IT·소재·수출 제조업 중심으로 포트폴리오를 확대하면서, 대형주 중심으로 매수세가 유입되고 있다.증시 전문가들은 “과거와 달리 외국인 자금은 단기성보다 상대적 가치투자 또는 정책 수혜 기대 업종에 전략적으로 유입되고 있다”며, “국내 투자자들도 외국인 수급의 방향성과 연동되는 종목군을 중심으로 매매 전략을 세우는 것이 중요하다”고 조언했다.




 

이러한 외국인 수급 개선 흐름 속에 일부 개인 투자자들은 스탁론(주식담보대출)을 활용한 대형 우량주 중심의 레버리지 매수 전략을 활용하고 있다. 특히 외국인 비중이 높은 종목에서 주가 탄력성이 빠르게 나타나는 경우, 스탁론을 활용한 단기 대응이 수익 기회로 작용할 수 있다는 평가다.전문가들은 “스탁론은 수익률 확대 수단이 될 수 있지만, 금리와 매수 구간에 따라 리스크도 크기 때문에 외국인 수급과 실적 기반이 명확한 종목 중심의 전략적 접근이 필요하다”고 강조했다.▶ 더머니스탁론 신규 상품 전격 출시! (DSR 규제 X)▶ 최대 400% 레버리지 투자, 증권사 신용미수 대환 가능!▶ 한 종목 100% 집중 투자 가능!▶ 더머니스탁론 바로가기 (https://themoney.co.kr/ha)▶ 더머니스탁론 전화 상담 1600-7096▶ 더머니스탁론 카카오톡 상담 (http://pf.kakao.com/_cVfxbn/chat)관심종목: 삼성전자, SK하이닉스, 포스코퓨처엠, 현대차, LG에너지솔루션무료상담",https://www.hankyung.com/article/202507109672a,2025.07.10 14:10
"솔브레인홀딩스, 미국 정책 수혜·실적 회복·수급 개선에 주가 강세",,"솔브레인홀딩스 주가가 최근 뚜렷한 상승 흐름을 보이며 투자자들의 이목을 끌고 있다. 가장 먼저 주목받는 요인은 미국 정부의 ‘FEOC(해외 우려 기관)’ 지정 정책이다. 미국 재무부 및 에너지부는 중국계 기업에 대한 규제를 강화하며 FEOC 지침을 발표했으며, 이로 인해 미국 내 전해질 시장에서 중국산 사용이 제한되면서 미국 공장에서 전해질을 생산·공급하는 솔브레인홀딩스가 수혜주로 부각됐다.수급 측면에서도 긍정적인 변화가 감지된다. 7월 16일에는 외국인과 기관이 각각 2만 주, 2.4만 주를 순매수하면서 동반 매수가 유입됐고, 이로 인한 기술적 반등이 시장에 활성화된 것으로 보인다. 또한 ‘기업 가치 재평가’ 기대도 상승 배경으로 지목되고 있다.이외에도 반도체 연결 자회사 솔브레인의 고객인 삼성전자와 SK하이닉스에 대한 매출 확대 기대 역시 주목된다. 삼성·SK 강세에 동반하여 솔브레인홀딩스의 기술 경쟁력이 부각된 영향이다.종합해 보면, 솔브레인홀딩스의 최근 주가 상승은 미국의 정책 수혜 기대 → 실적 반등 기대 → 외국인·기관 동반 매수 → 밸류에이션 재평가 흐름이 완성한 선순환 구도 덕분이다. 향후 주가는 미국 FEOC 정책의 구체화 내용, 3분기 실적 실증, 수급 지속 여부를 주요 변수로 삼아 향방을 가늠해야 할 것으로 보인다.삼성중공업, 로보티즈, 삼천당제약, HD현대일렉트릭, 삼성SDI무료상담",https://www.hankyung.com/article/202507186555a,2025.07.18 10:53
